J42;68062;0;74610;1;0.096196;
J86;68050;0;73987;1;0.08724;
J87;68052;0;72093;1;0.059379;
J88;68050;0;70289;1;0.032897;
J110;3354;0;3573;1;0.065287;
J114;3356;0;3815;1;0.136504;
J130;5580;0;6005;1;0.076023;
J150;3357;0;3744;1;0.115008;
J154;3363;0;3647;1;0.084309;
J159;5581;0;6215;1;0.113453;
J213;3358;0;3551;1;0.057212;
J214;3356;0;3711;1;0.105715;
J227;3366;0;3716;1;0.103973;
J239;23581;0;26926;1;0.141824;
J257;14129;0;15360;1;0.087119;
J258;14130;0;15420;1;0.091266;
J262;14124;0;15679;1;0.110078;
J263;14124;0;16168;1;0.144654;
J264;14123;0;15060;1;0.066295;
J265;14121;0;14961;1;0.059471;
J270;79113;0;84554;1;0.06877;
J298;22022;0;24106;1;0.094601;
J310;14124;0;15693;1;0.111082;
J318;67971;0;73019;1;0.074259;
J319;68001;0;76908;1;0.13098;
J333;10964;0;11688;1;0.066005;
J358;10849;0;11762;1;0.084082;
J380;5807;0;6237;1;0.074024;
J395;841;0;928;1;0.102323;
J412;68005;0;72238;1;0.062236;
J413;67952;0;73688;1;0.084409;
J414;67513;0;72160;1;0.068818;
J415;68000;0;72643;1;0.068266;
J472;777;0;842;1;0.08354;
J473;776;0;869;1;0.118805;
J520;37775;0;41876;1;0.108561;
J534;54168;0;58053;1;0.071708;
J603;21364;0;24260;1;0.135538;
J605;41649;0;46623;1;0.119418;
J614;15170;0;17286;1;0.139431;
J622;13644;0;14965;1;0.096755;
J630;41642;0;45447;1;0.091373;
J649;74987;0;82879;1;0.105242;
J665;49524;0;53055;1;0.071283;
J668;49516;0;52962;1;0.069577;
J681;7954;0;8865;1;0.114468;
J689;5913;0;6546;1;0.106899;
J711;75532;0;89104;1;0.179684;
J790;54939;0;60841;1;0.107428;
J799;54939;0;61380;1;0.117222;
J868;75500;0;82883;1;0.097784;
J889;7957;0;8582;1;0.078424;
J922;4174;0;4452;1;0.06644;
J1007;15631;0;17483;1;0.118449;
J1010;76620;0;91583;1;0.195282;
J1072;31551;0;34860;1;0.104852;
J1082;38795;0;42054;1;0.084004;
J1085;38792;0;43469;1;0.120541;
J1111;76626;0;80155;1;0.04605;
J1113;34583;0;39004;1;0.127821;
J1136;63032;0;70090;1;0.111964;
J1137;76621;0;84734;1;0.105884;
J1211;10163;0;11323;1;0.114064;
J1222;37153;0;40932;1;0.101697;
J1223;37196;0;40281;1;0.082932;
J1247;75551;0;79622;1;0.053884;
J1279;34590;0;36226;1;0.047289;
J1426;14124;0;15879;1;0.124214;
J1427;14125;0;14832;1;0.04999;
J1534;14123;0;15060;1;0.066301;
J1550;68008;0;73009;1;0.073531;
J1552;11254;0;12267;1;0.089997;
J1612;2910;0;3219;1;0.105985;
J1655;29947;0;33825;1;0.129467;
J1656;16593;0;18771;1;0.131233;
J1657;29942;0;31829;1;0.063006;
J1658;16593;0;17621;1;0.061928;
J1659;16595;0;17841;1;0.075066;
J1666;16594;0;17788;1;0.071903;
J1668;16596;0;17887;1;0.077751;
J1671;16595;0;18084;1;0.089672;
J1689;56743;0;62234;1;0.096766;
J1739;68242;0;72739;1;0.065884;
J1740;41637;0;46911;1;0.126664;
J1741;14125;0;15452;1;0.093927;
J1743;41639;0;44397;1;0.066222;
J1770;5931;0;6446;1;0.086729;
J1775;2501;0;2740;1;0.095447;
