J89677;351;4;509;1;0.440286;
J89678;160;8;256;2;0.550011;
J89679;1810;9;3222;1;0.775439;
J89681;500;10;937;1;0.854069;
J89683;152;12;228;1;0.425492;
J89688;93;18;139;1;0.306251;
J89689;1086;22;1905;1;0.733932;
J89690;168;22;260;1;0.417091;
J89691;319;25;571;10;0.712859;
J89692;365;30;551;1;0.4295;
J89694;340;36;617;1;0.710197;
J89697;5988;51;9695;1;0.610619;
J89698;106;53;196;1;0.349677;
J89699;116;58;216;1;0.365425;
J89700;111;61;278;1;0.962684;
J89701;149;64;250;1;0.251789;
J89704;103;66;222;1;0.514566;
J89706;730;74;947;1;0.196792;
J89707;755;77;1294;1;0.61256;
J89708;86000;83;129339;1;0.502984;
J89709;86299;84;133123;1;0.541606;
J89710;85993;90;108665;1;0.262609;
J89711;86241;93;144983;1;0.680069;
J89713;1047;118;2422;2;1.201341;
J89714;1042;120;1889;1;0.697944;
J89715;244;120;464;1;0.412384;
J89717;576;124;972;1;0.472742;
J89718;1065;124;1535;1;0.325041;
J89720;619;181;1057;1;0.41674;
J89721;170;183;401;1;0.285413;
J89722;169;184;437;1;0.50119;
J89723;179;187;477;1;0.622503;
J89725;637;191;1024;1;0.308139;
J89727;146;205;430;26;0.543627;
J89728;121;208;368;1;0.325576;
J89729;122;210;458;2;1.039844;
J89730;132;214;386;1;0.305323;
J89731;71;215;321;1;0.501627;
J89732;71;215;312;2;0.375953;
J89733;68;215;327;4;0.648837;
J89734;95;219;427;1;1.193895;
J89737;242;231;630;1;0.649231;
J89738;263;244;727;1;0.840215;
J89739;423;256;875;1;0.464904;
J89740;162;256;480;1;0.382868;
J89742;1559;258;2224;1;0.261165;
J89749;360;302;871;18;0.58324;
J89750;360;302;1034;2;1.034261;
J89751;1492;306;2436;1;0.4281;
J89752;5696;307;7082;1;0.189477;
J89754;5721;311;8685;1;0.463754;
J89755;632;313;1167;1;0.352176;
J89756;353;313;860;1;0.550198;
J89760;860;323;1623;1;0.511805;
J89762;1049;324;1909;9;0.51174;
J89763;1043;326;2068;1;0.670867;
J89765;1023;337;2114;1;0.737067;
J89766;1047;339;1929;1;0.519573;
J89767;99;345;564;1;1.221192;
J89770;596;356;1171;1;0.367955;
J89771;571;357;1221;1;0.513361;
J89773;115;361;529;1;0.462622;
J89775;71;375;524;1;1.099694;
J89777;166;378;623;10;0.47822;
J89778;159;381;612;2;0.455528;
J89779;152;385;598;1;0.401539;
J89780;978;387;1502;1;0.140756;
J89781;953;388;1933;1;0.621739;
J89783;2859;424;5342;1;0.720235;
J89784;5557;426;7364;1;0.24866;
J89785;2464;434;4297;1;0.567803;
J89786;388;437;1068;1;0.626446;
J89787;26294;439;38789;1;0.458537;
J89788;1038;445;1989;3;0.487485;
J89789;328;475;1038;30;0.717736;
J89790;306;476;974;11;0.62886;
J89792;298;482;977;1;0.662906;
J89793;323;485;1100;1;0.904895;
J89794;323;488;1082;1;0.841933;
J89795;159;499;785;1;0.803732;
J89796;603;499;1302;1;0.333182;
J89798;2209;504;3618;17;0.410042;
J89800;2372;510;4314;1;0.603992;
J89801;2677;521;6590;19;1.267173;
J89802;2743;521;4388;2;0.409999;
J89803;2735;523;4672;1;0.517048;
J89805;3331;532;6010;1;0.644675;
J89806;26095;536;44694;3;0.692214;
J89807;342;541;1161;1;0.813973;
J89808;1090;542;2220;1;0.539811;
J89809;26196;543;41717;1;0.57177;
J89810;26170;544;39338;1;0.482408;
J89811;795;560;2134;1;0.980898;
J89812;11218;577;24485;1;1.131234;
J89815;1025;590;1950;1;0.327234;
J89816;1051;591;2168;1;0.501161;
J89817;243;597;1020;1;0.743416;
J89820;67;604;734;1;0.949458;
