J438082;92;9;122;1;0.229426;
J438083;108;19;135;1;0.082474;
J438084;130;20;159;1;0.070015;
J438085;86;20;118;1;0.145619;
J438086;383;22;431;1;0.069884;
J438087;92;26;123;1;0.064351;
J438090;468;34;551;1;0.106547;
J438091;278;35;329;1;0.060438;
J438093;83;36;128;1;0.110421;
J438094;893;37;1036;1;0.119185;
J438095;1008;37;1205;1;0.159118;
J438096;367;37;456;1;0.144095;
J438097;70;38;112;1;0.066206;
J438102;709;39;795;1;0.066398;
J438104;241;41;313;1;0.132513;
J438105;1075;41;1221;1;0.097909;
J438108;288;42;350;1;0.071088;
J438109;85;43;133;1;0.067883;
J438110;366;43;443;1;0.09427;
J438113;1103;46;1209;1;0.05521;
J438114;381;46;492;1;0.172756;
J438115;69;46;118;1;0.04681;
J438116;69;46;119;1;0.067482;
J438117;422;46;508;1;0.096155;
J438121;252;56;328;1;0.080763;
J438122;197;57;260;1;0.0352;
J438123;229;64;319;1;0.115943;
J438125;65;71;138;1;0.033759;
J438126;103;75;190;1;0.125783;
J438128;79;76;162;1;0.096731;
J438129;66;76;145;1;0.057822;
J438130;312;77;414;1;0.081459;
J438131;187;80;282;1;0.085528;
J438132;207;86;306;1;0.066812;
J438133;73;87;165;1;0.079553;
J438135;822;92;1024;1;0.134617;
J438138;934;93;1154;1;0.136202;
J438139;11204;94;12668;1;0.122351;
J438140;1071;98;1243;1;0.069816;
J438143;165;100;271;1;0.038459;
J438144;147;102;256;1;0.053558;
J438145;298;102;431;1;0.104172;
J438146;298;102;412;1;0.040945;
J438148;839;104;1029;1;0.102615;
J438151;343;113;493;1;0.108333;
J438152;314;114;454;1;0.085475;
J438153;241;115;384;1;0.11778;
J438154;341;117;509;1;0.151255;
J438155;323;118;468;1;0.084462;
J438156;211;118;359;1;0.143145;
J438157;445;124;628;1;0.13474;
J438158;334;124;487;1;0.08977;
J438161;899;128;1092;1;0.073167;
J438162;351;130;537;1;0.161714;
J438165;1616;133;1916;1;0.103464;
J438167;864;137;1068;1;0.078479;
J438168;1362;140;1605;1;0.075772;
J438169;1387;140;1610;1;0.0601;
J438172;441;145;632;1;0.105814;
J438173;1610;149;1915;1;0.097178;
J438177;152;163;329;1;0.095937;
J438178;366;166;562;1;0.082716;
J438179;366;166;565;1;0.090782;
J438180;175;168;367;1;0.1422;
J438181;413;173;622;1;0.089023;
J438183;360;189;596;1;0.132281;
J438184;780;189;1104;1;0.174284;
J438186;62;192;257;1;0.064184;
J438187;376;193;616;1;0.12648;
J438189;350;199;568;1;0.054454;
J438190;379;201;601;1;0.056362;
J438191;157;203;372;1;0.076937;
J438192;406;205;648;1;0.091728;
J438195;208;222;451;1;0.105233;
J438197;9864;226;10891;1;0.081242;
J438198;202;227;445;1;0.083267;
J438199;1340;227;1631;1;0.048402;
J438200;464;228;731;1;0.084342;
J438202;340;229;599;1;0.089036;
J438204;223;233;465;1;0.041777;
J438205;298;234;564;1;0.108082;
J438210;666;258;1001;1;0.116659;
J438216;369;273;674;1;0.086874;
J438217;349;273;679;1;0.164746;
J438220;1270;277;1855;1;0.242775;
J438221;403;280;715;1;0.081827;
J438223;662;290;1076;1;0.188028;
J438227;220;308;562;1;0.156627;
J438228;622;316;998;1;0.097674;
J438229;590;319;941;1;0.054381;
J438230;80;328;415;1;0.098153;
J438232;112;334;455;1;0.085665;
J438237;535;397;966;1;0.064383;
J438239;115;400;524;1;0.07938;
J438241;63;402;470;1;0.092379;
J438242;551;404;1020;1;0.118018;
J438243;2625;409;3283;1;0.095096;
J438244;139;410;564;1;0.108374;
J438246;429;420;872;1;0.054065;
J438247;1304;420;1873;1;0.114521;
J438252;398;455;923;1;0.176984;
J438253;64;457;524;1;0.057253;
J438255;1241;468;1875;1;0.134153;
J438256;406;477;919;1;0.089019;
J438262;276;487;795;1;0.117783;
J438263;291;490;803;1;0.077094;
J438264;13674;491;14883;1;0.052536;
J438265;330;491;845;1;0.075519;
J438266;305;505;860;1;0.164468;
J438268;359;509;886;1;0.051531;
J438269;384;510;915;1;0.055569;
J438270;571;536;1136;1;0.051746;
J438275;267;582;893;1;0.168349;
J438279;83;597;684;1;0.049522;
J438284;249;600;868;1;0.077776;
J438287;258;610;881;1;0.051693;
J438288;780;612;1556;1;0.21029;
J438291;2399;613;3244;1;0.096979;
J438292;470;614;1118;1;0.073908;
J438293;2535;617;3397;1;0.096738;
J438295;182;623;814;1;0.051968;
J438296;137;623;765;1;0.037616;
J438298;1073;624;1778;1;0.076196;
J438299;451;624;1118;1;0.096849;
J438300;143;625;780;1;0.086681;
J438303;481;631;1156;1;0.091756;
J438304;34879;631;39618;1;0.117799;
J438309;129;658;804;1;0.133859;
J438310;257;662;939;1;0.079095;
J438311;148;663;819;1;0.054676;
J438312;2016;663;2854;1;0.087079;
J438313;227;664;914;1;0.102655;
J438315;1868;669;2695;1;0.084829;
J438316;3855;685;4865;1;0.084381;
J438317;108;693;809;1;0.07916;
J438320;3858;703;5121;1;0.145263;
J438323;469;704;1267;1;0.202514;
J438325;630;705;1396;1;0.097442;
J438330;874;707;1639;1;0.066418;
J438331;646;708;1433;1;0.123435;
J438333;3849;713;5019;1;0.118938;
J438335;958;713;1739;1;0.071451;
J438336;984;713;1750;1;0.05406;
J438340;267;724;1008;1;0.067192;
J438341;287;727;1033;1;0.067092;
J438342;874;729;1660;1;0.065992;
J438343;894;731;1705;1;0.089653;
J438345;857;760;1741;1;0.145739;
J438349;1736;779;2720;1;0.118259;
J438350;93;790;886;1;0.037043;
J438351;294;790;1111;1;0.091926;
J438352;123;796;929;1;0.085603;
J438354;351;798;1202;1;0.151038;
J438357;645;804;1487;1;0.060156;
J438358;371;807;1226;1;0.130988;
J438360;770;811;1643;1;0.080883;
J438366;280;825;1138;1;0.119511;
J438369;429;829;1293;1;0.083278;
J438370;241;829;1087;1;0.074379;
J438372;581;833;1448;1;0.059199;
J438374;1805;853;2781;1;0.068658;
J438375;559;859;1492;1;0.133252;
J438376;589;860;1487;1;0.064596;
J438380;123;871;1008;1;0.120032;
J438381;294;871;1190;1;0.085488;
J438382;134;875;1016;1;0.05429;
J438383;273;876;1178;1;0.10829;
J438384;319;880;1231;1;0.101736;
J438388;699;887;1633;1;0.067689;
J438389;673;891;1624;1;0.090561;
J438394;527;899;1475;1;0.094599;
J438395;501;900;1424;1;0.047188;
J438396;501;901;1456;1;0.108245;
J438397;245;904;1179;1;0.124903;
J438398;238;911;1175;1;0.109792;
J438399;238;911;1169;1;0.087512;
J438401;246;916;1170;1;0.034863;
J438405;257;924;1202;1;0.085127;
J438406;240;925;1196;1;0.1328;
J438407;232;929;1184;1;0.102847;
J438408;219;931;1164;1;0.067903;
J438409;219;931;1164;1;0.066171;
J438410;249;932;1205;1;0.098817;
J438412;74;949;1032;1;0.131774;
J438414;184;965;1176;1;0.148584;
J438415;755;965;1790;1;0.09306;
J438418;262;973;1261;1;0.102253;
J438420;80;976;1065;1;0.115874;
J438421;269;976;1293;1;0.181845;
J438422;914;976;1955;1;0.071168;
J438425;132;980;1125;1;0.10501;
J438426;159;980;1151;1;0.081418;
J438427;787;981;1818;1;0.064355;
J438428;277;984;1299;1;0.137458;
J438430;437;986;1464;1;0.095687;
J438431;189;988;1195;1;0.099936;
J438432;400;989;1423;1;0.085367;
J438433;217;1011;1247;1;0.091999;
J438434;143;1012;1161;1;0.044751;
J438435;238;1013;1264;1;0.05647;
J438439;879;1027;2034;1;0.146348;
J438440;837;1028;2038;1;0.207079;
J438446;689;1060;1826;1;0.11219;
J438447;636;1061;1767;1;0.110217;
J438448;1149;1065;2329;1;0.100846;
J438451;688;1078;1811;1;0.065706;
J438452;636;1078;1785;1;0.112108;
J438453;1465;1083;2655;1;0.073274;
J438456;210;1113;1344;1;0.103413;
J438459;204;1117;1343;1;0.110516;
J438462;1064;1124;2308;1;0.113197;
J438463;162;1127;1301;1;0.07493;
J438465;1084;1135;2331;1;0.103767;
J438467;1800;1149;3175;1;0.125704;
J438470;110;1166;1285;1;0.08961;
J438472;78;1170;1252;1;0.061631;
J438476;130;1173;1311;1;0.064224;
J438477;407;1173;1622;1;0.104718;
J438485;306;1183;1512;1;0.075619;
J438487;162;1183;1376;1;0.195619;
J438488;410;1197;1639;1;0.080018;
J438491;275;1209;1542;1;0.213447;
J438492;261;1210;1492;1;0.081643;
J438493;280;1210;1520;1;0.109026;
J438494;94;1216;1320;1;0.109557;
J438495;121;1216;1350;1;0.10752;
J438496;371;1220;1639;1;0.130501;
J438498;43307;1237;47429;1;0.066635;
J438500;379;1243;1683;1;0.161101;
J438501;352;1244;1626;1;0.085455;
J438502;69;1267;1343;1;0.115338;
J438505;285;1290;1616;1;0.144708;
J438506;173;1290;1474;1;0.06406;
J438509;180;1295;1500;1;0.139401;
J438511;298;1300;1632;1;0.116986;
J438513;185;1304;1506;1;0.09628;
J438515;145;1336;1496;1;0.107462;
J438517;119;1340;1472;1;0.11556;
J438519;139;1382;1530;1;0.067219;
J438521;376;1405;1812;1;0.083506;
J438526;72;1452;1530;1;0.087637;
J438527;2661;1457;4423;1;0.114788;
J438528;4115;1462;5886;1;0.075175;
J438529;1563;1462;3176;1;0.096997;
J438530;244;1463;1748;1;0.170338;
J438532;1975;1463;3666;1;0.115822;
J438534;121;1466;1595;1;0.069872;
J438539;238;1472;1739;1;0.122538;
J438540;135;1476;1622;1;0.083956;
J438541;72;1477;1557;1;0.111444;
J438543;277;1482;1768;1;0.035426;
J438545;233;1487;1740;1;0.086073;
J438548;4074;1503;6094;1;0.12708;
J438549;4053;1508;6007;1;0.110162;
J438550;484;1508;2069;1;0.160958;
J438551;76;1517;1606;1;0.176349;
J438555;199;1523;1735;1;0.069051;
J438556;96;1523;1635;1;0.168986;
J438557;179;1524;1725;1;0.128389;
J438561;172;1527;1711;1;0.07169;
J438562;220;1529;1763;1;0.065406;
J438563;220;1529;1772;1;0.105926;
J438564;270;1529;1819;1;0.075067;
J438565;289;1533;1891;1;0.240476;
J438567;67;1533;1604;1;0.06934;
J438568;67;1533;1610;1;0.15836;
J438569;169;1537;1720;1;0.084578;
J438570;169;1537;1728;1;0.132473;
