J218559;504;0;698;1;0.385779;
J218561;535;4;896;1;0.668356;
J218562;315;6;419;1;0.311332;
J218563;403;8;539;1;0.318767;
J218564;586;9;762;1;0.286672;
J218567;496;15;675;1;0.331628;
J218569;562;16;826;1;0.442797;
J218571;582;25;870;1;0.453605;
J218572;396;26;639;1;0.548066;
J218574;517;28;803;1;0.500398;
J218575;1279;36;2061;1;0.583288;
J218576;664;37;1248;1;0.824114;
J218577;570;39;918;1;0.543666;
J218578;229;46;378;1;0.452225;
J218580;95;55;222;1;0.76101;
J218584;338;60;708;1;0.918049;
J218586;316;64;609;1;0.727498;
J218588;161;75;298;1;0.389735;
J218589;162;77;354;2;0.711286;
J218590;94;79;207;27;0.367548;
J218591;134;80;270;1;0.420381;
J218593;155;93;283;1;0.231585;
J218594;85975;100;132448;1;0.539384;
J218596;86273;102;128823;1;0.492028;
J218597;7479;107;11748;1;0.556502;
J218598;7453;108;12129;1;0.612989;
J218599;494;111;865;1;0.527648;
J218600;86161;118;108579;1;0.258827;
J218601;85336;118;123354;1;0.44413;
J218604;7469;127;9585;2;0.266371;
J218606;146;150;326;1;0.211755;
J218607;176;155;425;14;0.536727;
J218609;134;156;310;2;0.151774;
J218610;134;162;393;1;0.72673;
J218613;115;179;384;28;0.784908;
J218614;145;179;382;2;0.400469;
J218615;103;189;342;1;0.493362;
J218616;430;203;757;20;0.289253;
J218617;145;209;404;2;0.346944;
J218618;134;221;422;1;0.503958;
J218620;1099;233;2639;1;1.189497;
J218623;406;236;861;1;0.540879;
J218628;735;254;1701;1;0.969543;
J218629;741;254;1263;14;0.36171;
J218630;478;291;1028;1;0.542199;
J218632;282;293;636;1;0.216909;
J218634;98;301;454;1;0.571219;
J218638;264;311;701;1;0.480133;
J218640;263;312;723;1;0.563418;
J218641;263;312;669;3;0.357625;
J218642;263;312;706;2;0.499735;
J218643;254;321;719;9;0.568284;
J218644;253;322;687;1;0.44508;
J218645;253;322;704;1;0.512076;
J218646;249;326;659;3;0.338767;
J218648;238;382;802;1;0.76558;
J218649;153;385;579;1;0.273027;
J218653;2179;387;3691;1;0.516718;
J218655;188;387;670;1;0.50556;
J218656;1009;389;1822;1;0.420841;
J218657;286;390;863;25;0.655306;
J218658;184;391;639;1;0.349828;
J218660;321;392;841;1;0.398964;
J218661;615;392;1179;1;0.280803;
J218662;146;392;638;2;0.690552;
J218664;284;393;779;1;0.360679;
J218665;182;393;648;2;0.404564;
J218667;332;395;907;1;0.542722;
J218668;741;417;1455;1;0.401383;
J218669;903;418;1835;1;0.569438;
J218673;2201;423;3989;1;0.620478;
J218675;1616;445;2855;1;0.491897;
J218677;521;457;1162;1;0.354661;
J218678;3204;460;5025;1;0.424896;
J218680;492;474;1194;18;0.46443;
J218682;1553;478;2650;1;0.399;
J218683;897;482;1673;1;0.328341;
J218684;818;484;1603;1;0.369095;
J218685;498;484;1247;2;0.534003;
J218686;498;484;1104;1;0.245369;
J218688;835;484;1697;2;0.453709;
J218689;404;485;1153;1;0.654897;
J218691;260;496;865;1;0.420914;
J218692;323;496;879;5;0.187255;
J218693;607;496;1466;19;0.599098;
J218694;414;496;1473;1;1.36226;
J218695;1028;502;2115;14;0.569803;
J218696;464;505;1122;1;0.331008;
J218698;1105;510;2165;1;0.497845;
J218699;1075;511;2119;1;0.496076;
J218700;815;517;1777;27;0.546332;
J218701;209;518;876;1;0.713412;
J218702;148;519;768;11;0.685814;
J218704;173;523;784;1;0.513385;
J218705;1497;525;3300;1;0.8542;
J218707;472;542;1173;1;0.337761;
J218709;343;551;962;1;0.200637;
J218710;1342;556;2240;1;0.254867;
J218711;240;558;887;4;0.371055;
J218712;101;563;717;16;0.534518;
J218714;907;568;1922;24;0.493164;
J218715;905;570;1863;2;0.429415;
J218718;376;572;1143;21;0.521243;
J218720;820;575;2079;1;0.835182;
J218721;339;578;1184;1;0.789472;
J218722;374;582;1106;1;0.403471;
J218724;102;588;724;1;0.334582;
J218726;245;590;977;1;0.581109;
J218727;139;590;785;1;0.40897;
J218730;108;607;770;1;0.514239;
J218732;364;615;1116;1;0.378327;
J218734;335;619;1132;1;0.533179;
J218735;473;624;1338;13;0.511219;
J218736;328;629;1011;2;0.167675;
J218737;297;629;1056;6;0.438635;
J218738;120;633;844;1;0.764311;
J218739;241;634;977;1;0.427212;
J218747;210;665;946;1;0.341353;
J218748;299;668;1112;1;0.488014;
J218749;292;668;1080;1;0.411219;
J218751;50069;670;70477;1;0.394219;
J218753;124;686;871;2;0.497712;
J218754;115;690;889;1;0.734117;
J218755;1679;696;3012;1;0.379762;
J218758;816;703;2021;8;0.615818;
J218760;1063;712;2396;1;0.585082;
J218761;346;713;1252;1;0.558162;
J218762;100;713;880;2;0.672615;
J218763;618;718;1555;1;0.355353;
J218764;5461;724;8655;1;0.452349;
J218768;102;734;874;1;0.37484;
J218769;104;735;900;2;0.588487;
J218771;1032;743;2148;1;0.36156;
J218772;3305;743;5653;1;0.485922;
J218775;104;752;897;28;0.401383;
J218777;5457;762;10673;1;0.816214;
J218778;5460;763;8169;1;0.356571;
J218779;984;775;2051;1;0.297718;
J218780;1091;776;2308;1;0.404382;
J218781;1059;792;2689;1;0.792141;
J218784;2499;808;4105;1;0.319574;
J218785;453;820;1396;2;0.272555;
J218786;3915;820;7782;1;0.778302;
J218787;164;825;1173;1;1.125359;
J218788;407;830;1758;1;1.280527;
J218789;1460;831;2687;1;0.27182;
J218791;710;837;1954;1;0.574621;
J218793;634;841;1874;1;0.629393;
J218795;112;850;1006;1;0.400293;
J218796;580;858;1606;1;0.290992;
J218797;611;864;1734;2;0.425432;
J218798;609;866;1763;2;0.47314;
J218799;20400;875;24784;1;0.172035;
J218800;19800;875;34438;1;0.695117;
J218801;20400;875;35406;1;0.692711;
J218802;20700;875;35848;1;0.689544;
J218803;20700;875;32443;1;0.525066;
J218804;20700;875;29994;1;0.406744;
J218805;20700;875;29879;1;0.40118;
J218806;20700;875;37766;1;0.782177;
J218808;6552;888;10347;1;0.443789;
J218809;6459;889;10315;3;0.459453;
J218812;6467;892;10285;1;0.452548;
J218813;6416;900;9560;2;0.349863;
J218814;6492;900;9530;1;0.329334;
J218815;6396;900;9907;1;0.408282;
J218816;6398;903;9263;10;0.306757;
J218818;569;906;1712;1;0.417589;
J218820;6410;912;9538;1;0.345738;
J218821;646;913;1712;1;0.238003;
J218822;6410;913;8663;8;0.209064;
J218825;1756;919;3827;1;0.656601;
J218826;100;921;1070;1;0.494688;
J218828;1792;970;3948;2;0.662243;
J218829;1607;978;3210;1;0.389184;
J218830;6434;978;13749;1;0.985075;
J218831;415;979;1526;1;0.319923;
J218832;560;979;1793;1;0.454928;
J218833;1759;980;3178;1;0.249869;
J218834;222;984;1346;1;0.634953;
J218835;13957;989;23506;1;0.613317;
J218836;630;991;1876;1;0.406099;
J218840;9321;1004;13422;1;0.332261;
J218841;323;1007;1599;2;0.83437;
J218842;13666;1008;23050;1;0.612941;
J218843;21004;1009;33930;1;0.56738;
J218846;1293;1012;3021;1;0.553834;
J218847;635;1016;2044;1;0.619583;
J218848;848;1018;2293;1;0.503564;
J218849;848;1018;2255;1;0.459274;
J218850;1560;1023;3466;1;0.566491;
J218853;654;1026;2427;1;1.142545;
J218854;1282;1027;3864;1;1.213282;
J218856;1042;1033;2632;14;0.535319;
J218857;1128;1035;2558;1;0.350403;
J218858;17445;1045;27160;1;0.497033;
J218860;726;1053;2257;1;0.659017;
J218862;420;1055;1768;12;0.699121;
J218863;662;1059;2105;2;0.580616;
J218864;506;1060;1891;27;0.644076;
J218866;2360;1061;5263;1;0.78073;
J218867;781;1061;2517;1;0.864288;
J218868;781;1061;2093;2;0.322006;
J218869;413;1062;1585;1;0.267581;
J218870;413;1062;1608;2;0.323776;
J218871;16877;1063;31847;2;0.824039;
J218872;854;1066;2577;1;0.770479;
J218873;15814;1067;20527;1;0.230601;
J218874;16559;1067;25692;1;0.487164;
J218875;1189;1068;2766;1;0.428136;
J218876;517;1072;1787;1;0.383036;
J218877;401;1074;1624;1;0.372227;
J218878;811;1074;2251;1;0.451801;
J218879;284;1075;1552;11;0.682075;
J218880;568;1077;1836;2;0.337837;
J218881;798;1077;2363;1;0.612657;
J218883;2369;1079;4414;1;0.408087;
J218885;566;1081;1844;1;0.348557;
J218886;530;1082;1843;1;0.436856;
J218887;418;1082;1634;1;0.320983;
J218889;727;1104;2256;1;0.58507;
J218890;281;1110;1554;1;0.581657;
J218891;290;1111;1540;2;0.479878;
J218892;256;1111;1531;1;0.640826;
J218895;247;1126;1459;1;0.35086;
J218896;372;1129;1665;1;0.441368;
J218897;417;1135;1817;1;0.635766;
J218901;968;1159;2590;1;0.479149;
J218902;1480;1169;3207;1;0.377672;
J218905;1536;1181;3471;1;0.491515;
J218906;896;1185;2620;1;0.602457;
J218907;1376;1186;3071;1;0.370304;
J218910;1569;1193;3281;1;0.331047;
J218915;437;1209;1736;1;0.208204;
J218916;99;1218;1374;1;0.585067;
J218919;101;1221;1360;5;0.38346;
J218922;92;1230;1368;10;0.502379;
J218923;347;1231;1651;1;0.212513;
J218925;96;1237;1393;1;0.628715;
J218928;448;1251;1830;1;0.294339;
J218929;294;1262;1786;1;0.782367;
J218932;273;1276;1690;1;0.516499;
J218934;835;1291;2338;1;0.254564;
J218935;453;1294;1960;1;0.471306;
J218936;328;1295;1786;1;0.499637;
J218937;414;1297;1964;1;0.612587;
J218938;280;1306;1742;1;0.560566;
J218940;164;1311;1583;1;0.660661;
J218942;773;1316;2330;1;0.312112;
J218943;688;1316;2402;1;0.579246;
J218944;1502;1318;3312;1;0.327654;
J218945;156;1319;1557;1;0.529987;
J218946;174;1322;1546;1;0.288405;
J218947;1754;1328;4230;1;0.654753;
J218950;171;1332;1615;2;0.658795;
J218952;1810;1334;4052;1;0.501879;
J218954;163;1338;1588;1;0.538537;
J218955;189;1339;1671;2;0.758938;
J218956;4934;1341;7639;1;0.276596;
J218959;370;1355;1795;1;0.189378;
J218961;154;1359;1592;1;0.516117;
J218962;3219;1363;5391;1;0.251388;
J218963;279;1365;1741;1;0.34874;
J218964;5776;1370;10160;1;0.521956;
J218967;259;1380;1739;2;0.389548;
J218968;640;1384;2237;1;0.333143;
J218969;5455;1387;9711;1;0.526099;
J218970;683;1388;2322;1;0.36788;
J218972;705;1392;2448;1;0.498023;
J218974;1409;1410;3294;1;0.337146;
J218976;1358;1436;3505;1;0.523866;
J218978;261;1451;1892;1;0.692804;
J218980;283;1461;1916;1;0.610371;
J218984;118;1494;1685;1;0.620589;
J218985;1622;1498;3708;12;0.362701;
J218987;1619;1501;3955;1;0.515985;
J218988;288;1510;1928;1;0.452869;
J218989;526;1520;2246;1;0.380804;
J218990;4724;1521;7980;1;0.367402;
J218991;442;1524;2134;1;0.381087;
J218993;1582;1529;3752;1;0.405667;
J218994;4685;1529;8599;1;0.509249;
J218995;5587;1532;9307;1;0.391693;
J218996;454;1535;2315;1;0.718467;
J218998;164;1560;1820;1;0.587609;
J219003;5249;1567;9815;1;0.571495;
J219005;1557;1574;3842;1;0.457153;
J219006;137;1574;1775;1;0.468678;
J219008;457;1590;2245;1;0.434058;
J219009;444;1592;2207;1;0.386125;
J219010;500;1630;2329;1;0.399832;
J219011;5457;1645;8907;1;0.330939;
J219015;5203;1650;9889;1;0.583566;
J219016;261;1651;2025;1;0.435638;
J219017;424;1651;2274;1;0.469604;
J219018;376;1652;2273;1;0.65363;
J219023;474;1657;2317;1;0.394479;
J219024;183;1658;1935;1;0.513969;
J219025;691;1659;2541;1;0.276687;
J219026;1175;1659;3199;1;0.311119;
J219027;185;1660;1880;2;0.193508;
J219028;597;1665;2527;1;0.445399;
J219029;705;1670;2744;1;0.523513;
J219030;734;1679;3068;1;0.892604;
J219032;111;1704;1873;1;0.522743;
J219033;138;1718;1925;9;0.501709;
J219034;354;1721;2199;1;0.351312;
J219035;1325;1726;3795;1;0.562148;
J219038;4767;1754;7889;1;0.287016;
J219039;309;1766;2324;1;0.807184;
J219041;459;1775;2414;1;0.393562;
J219042;549;1775;2590;1;0.485958;
J219043;774;1775;2769;1;0.285031;
J219044;816;1778;3005;1;0.503789;
J219047;123;1785;1986;1;0.635023;
J219048;5690;1787;11813;1;0.762118;
J219049;5637;1787;10337;1;0.516791;
J219050;127;1791;1989;1;0.562267;
J219052;671;1802;2967;1;0.73706;
J219061;155;1904;2173;2;0.736695;
J219063;163;1912;2160;1;0.523681;
J219068;303;1959;2371;1;0.362525;
J219069;4532;1967;8386;1;0.416376;
J219070;1699;1968;4277;1;0.359451;
J219071;106;1969;2151;1;0.725464;
J219074;196;1995;2285;1;0.482135;
J219075;273;2008;2527;1;0.901461;
J219076;194;2008;2337;1;0.697966;
J219078;773;2020;3083;8;0.375316;
J219079;561;2021;2680;29;0.176398;
J219081;498;2022;2902;1;0.76766;
J219082;285;2029;2414;1;0.351738;
J219083;543;2035;2868;1;0.535343;
J219084;749;2039;3068;1;0.373947;
J219085;515;2044;2902;1;0.666056;
J219087;137;2054;2265;1;0.543636;
J219090;891;2058;3417;1;0.525392;
J219091;252;2074;2437;1;0.441225;
J219093;275;2075;2580;2;0.839112;
J219095;1500;2075;4119;1;0.362783;
J219097;182;2080;2302;1;0.220714;
J219099;175;2083;2318;1;0.348505;
J219100;95;2084;2235;1;0.594961;
J219101;1399;2085;4109;2;0.447373;
J219102;135;2086;2284;2;0.471981;
J219103;4979;2086;8080;5;0.203963;
J219104;298;2086;2507;1;0.416072;
J219105;5392;2089;8737;1;0.233089;
J219106;1073;2089;3659;1;0.463414;
J219109;200;2093;2370;1;0.388523;
J219110;961;2097;3766;1;0.737314;
J219111;711;2097;3189;1;0.537116;
J219113;143;2102;2298;1;0.376292;
J219116;272;2103;2491;1;0.430032;
J219117;199;2103;2418;2;0.585854;
J219121;238;2115;2483;30;0.548986;
J219122;277;2115;2490;2;0.353949;
J219124;277;2115;2466;30;0.268643;
J219126;369;2116;2644;23;0.432756;
J219127;267;2117;2548;1;0.615777;
J219128;369;2119;2648;1;0.433904;
J219129;276;2120;2493;1;0.353229;
J219130;273;2121;2585;1;0.700821;
J219132;264;2127;2461;1;0.266967;
J219133;292;2129;2589;1;0.577956;
J219134;382;2130;2759;1;0.64842;
J219137;293;2138;2590;1;0.544147;
J219138;2200;2138;5150;17;0.369487;
J219139;273;2139;2583;1;0.629293;
J219140;282;2139;2594;1;0.614258;
J219141;187;2140;2393;1;0.357843;
J219142;2201;2142;5443;1;0.499802;
J219145;2190;2148;5252;2;0.417706;
J219146;915;2150;3387;1;0.352043;
J219148;299;2152;2586;1;0.452923;
J219149;290;2162;2555;1;0.355867;
J219153;345;2225;2700;1;0.378023;
J219154;2412;2228;6180;1;0.638565;
J219155;2440;2228;5958;1;0.529079;
J219156;141;2230;2436;1;0.462157;
J219157;329;2235;2721;1;0.478039;
J219158;1458;2238;4592;1;0.614581;
J219159;109;2239;2411;1;0.582745;
J219160;2308;2241;5608;2;0.459177;
J219161;2251;2249;5010;1;0.226568;
J219162;139;2254;2423;1;0.221483;
J219163;156;2255;2505;1;0.603038;
J219165;150;2268;2469;30;0.340198;
J219168;147;2272;2492;2;0.499362;
J219169;802;2275;3647;1;0.711482;
J219172;95;2280;2399;1;0.260649;
J219173;137;2282;2474;1;0.4038;
J219174;138;2293;2464;19;0.243874;
